"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0291",NA,NA,NA,NA,NA,52469601.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49127437.18,NA,NA,NA
"Feature0292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018460.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0293",389754475.2,NA,NA,NA,179747755.4,258172605.5,NA,NA,346537108.5,NA,NA,64644953.67,NA,NA,NA,NA,96971.32773,NA,NA,104990.3885,NA,NA,NA,123359.9384,NA,NA,NA,NA,105813.7266,NA,NA,501475510.5,NA,123705.5711,56646416.65,47767059.42,937982399.9,473113969,488185815.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86474.71703,96295998.58,NA,619219002.2,194354003,929422942.3,NA,52264883.78
"Feature0294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3067363.37,258569616.3,269126735.9,256963715.3,250069102.1,NA,NA,NA,NA,NA
"Feature0295",NA,296640006.5,NA,149338206.2,NA,NA,NA,NA,NA,603085549.1,NA,NA,NA,NA,NA,448185.6901,NA,NA,648490.3718,NA,NA,NA,NA,NA,NA,323253.7741,NA,394023.4628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321460.3522,NA,328490695.9,310802.6098,211148172.4,NA,NA,NA,580469.5872,555797710.9,NA,NA,504234.4769,NA,NA,NA,302622768.5,NA
"Feature0296",NA,1556403646,NA,735506880.8,NA,NA,NA,NA,NA,1196645362,NA,NA,NA,NA,NA,1104883.081,NA,NA,1104861.759,NA,NA,NA,NA,NA,NA,1007946.552,NA,1918765.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105873.838,NA,1256374436,1401969.722,1566966984,NA,NA,NA,1177721.728,1116353562,NA,NA,2361801.099,NA,NA,NA,1384189213,NA
"Feature0297",NA,4382066975,NA,3589901834,NA,NA,NA,NA,NA,3928078940,NA,NA,NA,NA,NA,510880.0197,NA,NA,1639665.966,NA,NA,NA,NA,NA,NA,876710.392,NA,3862881.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613854.342,NA,4260793451,3607445.944,5111991431,NA,NA,NA,7739186.373,3996904413,NA,NA,1614604.486,NA,NA,NA,4801706751,NA
"Feature0298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27399896.38,NA,NA,NA,NA,NA,NA,15138426.18,NA,NA,NA,NA,18159221.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26189870.02,NA,NA,NA,NA,NA,NA,NA,23115241.26,NA,NA,NA,20517484.98,NA
"Feature0299",NA,NA,NA,NA,NA,NA,65178964.8,73788161.62,NA,NA,NA,NA,NA,50061590.3,216009.0671,63340908.83,NA,754397.3234,48566511.76,NA,59004774.41,583853.2772,56139872.84,NA,NA,1132004.411,39768449.87,NA,NA,NA,281206.0685,NA,56254266.7,NA,NA,NA,NA,NA,NA,312580.0298,NA,1594963.512,37495255.22,NA,NA,NA,378348.8214,48741139.01,68714811.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0300",NA,NA,NA,NA,204511552.8,203952117.1,NA,NA,NA,NA,NA,NA,81908601.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43373828.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130165.6387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98798436.08,NA,NA,NA
"Feature0301",78791992.12,NA,NA,NA,66916209.06,99774107.69,122869515.8,NA,88614439.35,NA,NA,70121002.4,122567649.6,NA,57258757.89,NA,37066990.93,72983374.07,84039053.52,NA,96258731.53,56982905.04,72475165.9,123258458.4,72025032.63,68021868.76,85561038.52,NA,47007178.44,NA,60931797.31,125944218,97437591.7,NA,NA,62130054.08,118385019.5,147125649.4,67432516.47,NA,46355377.92,NA,NA,NA,25425052.44,NA,48972760.67,69340663.72,NA,NA,NA,NA,NA,98451576.72,112196963.4,96179626.15,NA,NA
"Feature0302",NA,377751833.2,NA,NA,NA,NA,NA,NA,NA,436545553.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,746881.3844,NA,683457.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348076138,NA,NA,NA,745937.6212,405597750.2,NA,NA,671866.4303,NA,NA,NA,368766475.3,NA
"Feature0303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45459579.94,NA,NA,NA
"Feature0304",NA,NA,248104198.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21068101.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110729122.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0305",NA,NA,NA,NA,NA,NA,1277548008,NA,NA,NA,NA,NA,NA,NA,76871902.48,905715897.3,NA,53658960.44,883684445.5,NA,1049730560,NA,941466615.3,NA,NA,13087937.74,1070549546,NA,NA,NA,102684659.1,NA,789104165.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260871378,NA,42783436.8,1021200180,1148333873,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0306",NA,NA,NA,NA,NA,NA,NA,NA,NA,47696547.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63175.79482,NA,208606.6082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21055197.28,NA,NA,NA,NA,NA,164796.7878,59571861.71,NA,NA,223886.886,NA,NA,NA,28163731.27,NA
"Feature0307",NA,NA,NA,NA,NA,NA,54216598.72,NA,NA,NA,NA,NA,NA,NA,11174882.7,NA,NA,NA,NA,NA,NA,NA,23226749.55,NA,NA,NA,33732879,NA,NA,NA,NA,NA,41881817.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31923351.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31632378.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18347292.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0309",91123558.37,NA,54862320.97,NA,97869577.35,101179063.3,80430817.29,68922593.88,112047025.5,70775293.32,NA,62318674.61,94519291.54,46945300.71,63519925.98,81985723.99,64290269.12,109634221.7,61748506.08,69032993.34,69118287.63,49305495.82,55766310.1,84951640.63,97729067.44,68551202.13,77930255.2,82540512.66,57543614.09,109648785.5,73540363.2,96288687.27,65141269.31,NA,38002492.91,55039532.75,100106038,96178755.71,78919591.46,NA,NA,41596347.46,53709438.09,NA,40570553.18,76709752.55,63330585.3,54052534.55,85492292.13,76173800.8,63382716.57,66652246.11,107332854.3,96118185.55,82377249.65,111588099.9,49352239.58,NA
"Feature0310",62434821.05,42134231.17,41336705.38,42050692.72,69389081.35,76504661.64,56215000.64,47465104.73,80218257.76,64946688.71,NA,44980728.87,71994527.51,NA,45390673.68,53803292.81,54035226.32,84537390.37,41517168.16,NA,50925025.39,35850761.19,44043185.96,54581751.28,76809465.75,51423001.66,73116173.12,54821366.63,49091303.48,76470046.23,48788778.41,64696580.5,47095178.26,NA,25252683.03,41363428.4,76200921.39,69542800.8,61622105.33,NA,NA,35888885.59,55717993.54,NA,34725171.65,76199260.84,NA,35038733.95,59422064.52,74459950.85,59709117.25,47967005.21,74593470.47,67075289.21,56146664.66,74881702.47,45932211.05,NA
"Feature0311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3583992.708,209587581.5,83580813.86,148011596.8,247056734.7,NA,NA,NA,NA,NA
"Feature0312",233772046.1,87493253.28,134288857,84525283.18,167501542.4,115123232.6,99754846.11,NA,175949729.1,143355374,100451595.4,189493031.8,190923624.6,NA,NA,79710950.14,119973068.5,61046765.89,74084542.7,144887520.1,95450058.96,155189434.3,NA,NA,NA,72496419.96,201905643.2,88691956.3,NA,40891218.08,152158249.8,236900194.9,75153738.28,93528346.73,135527711.5,166766540.2,269490525.7,261679342.1,207018507,259939670.3,46545103.06,116363236.2,122172606.7,83373118.97,82206269.13,165595057.1,NA,33030641.83,NA,NA,NA,NA,NA,228890317.1,156387176.7,241428947,108560886.2,125034610.4
"Feature0313",NA,NA,NA,NA,61800396.59,NA,NA,NA,NA,NA,NA,28702112.62,68484172.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18387942.16,29750774.81,34313612.02,30411097.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3851293.526,28959076.36,NA,NA,47098388.37,37037754.93,NA,NA
"Feature0314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12328986.3,NA,NA,NA,NA,NA,NA,6685466.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22536343.7,NA,NA,NA,17710307.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0315",NA,89511216.25,NA,54432413.42,NA,NA,NA,NA,NA,89219347.64,NA,NA,NA,NA,NA,209662.6245,NA,NA,210452.7511,NA,NA,NA,NA,NA,NA,251456.1592,NA,205211.8369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223934.0907,NA,73100980.1,209780.2725,79570859.23,NA,NA,NA,208703.4425,78849769.54,NA,NA,213710.0094,NA,NA,NA,87650504.07,NA
"Feature0316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3423042.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18893011.14,NA,NA,NA,NA,NA,NA,27221629,NA,NA,NA,NA,16263216.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0318",82863665.98,81092391.91,96716015.46,NA,90470131.94,86663336.28,92177135.94,81819861.54,NA,84991648.65,NA,82321490.81,101002879.1,80129889.42,93031018.99,NA,84191695.47,100597552.3,86131401.21,94292012.9,NA,88019068.45,74455579.87,87557067.14,95742137.29,106228389.5,92908854.69,88351625.39,82612235.17,92577548.11,92294852.01,81676384.9,88208921.64,93378956.93,90667088.92,92942188.77,89910237.31,95770080.3,90139046.28,98724271.76,80577864.95,89456102.65,82643083.34,92751027.47,93401859.79,93491026.34,94772048,94168420.26,NA,NA,NA,NA,NA,83992827.13,87908715.66,84893982.09,NA,NA
"Feature0319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219529448.4,237947087.7,223124025.9,218931296.3,211565050,NA,NA,NA,NA,NA
"Feature0320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241718588.6,229718667,226602212.3,245050207.3,NA,235878947.1,238411361.4,235114321.1,230871170.3,238969556.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0321",NA,96298488.81,NA,129756722.6,NA,NA,NA,NA,NA,136326064.6,NA,NA,NA,NA,NA,49457518.72,NA,NA,43265193.97,NA,NA,NA,39000637.65,NA,5069230.304,72772333.63,127160964.7,45971012.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35583225.85,114062683.5,109399929.5,77150878.29,104779347.5,NA,NA,NA,49579272.95,103188404.5,NA,NA,6934666.429,NA,NA,NA,99523359.15,NA
"Feature0322",NA,NA,NA,NA,84545387.52,125651149.7,NA,NA,NA,NA,NA,NA,108923738.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15486844.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86271975.1,NA,NA,NA
"Feature0323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172377404.5,NA,NA,NA,NA,NA,131536333.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886852.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5706396.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0326",NA,NA,NA,NA,NA,NA,68698411.37,NA,NA,NA,NA,NA,NA,NA,3946670.778,NA,NA,1512886.369,NA,NA,84201123.7,NA,39969064.72,NA,NA,NA,4300451.811,NA,NA,NA,3062875.725,NA,79108545.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4745696.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,886512.478,NA,NA,NA,NA,NA
"Feature0328",NA,NA,NA,NA,NA,NA,645955108.3,NA,NA,NA,NA,NA,NA,NA,7339445.749,NA,NA,19504826.43,NA,NA,491029885.6,5922816.932,360659238.6,NA,NA,NA,118849951.6,NA,NA,NA,21635484.87,NA,459379313.3,NA,NA,NA,NA,NA,NA,NA,NA,5720737.518,NA,NA,2863135.077,NA,4531419.215,338689613.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0329",NA,NA,NA,NA,279208372.9,275414790.9,NA,NA,173779352.3,NA,NA,NA,NA,NA,NA,NA,15173832.1,NA,NA,NA,NA,NA,NA,14142781.4,337377616.7,NA,NA,NA,13302978.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7828142.274,NA,NA,NA,20179760.95,NA,NA,NA,NA,NA,22537476.66,NA,NA,135644239.1,NA,NA,NA
"Feature0330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82021.10399,NA,NA,82361.53782,NA,NA,NA,NA,NA,NA,64656.59046,NA,NA,NA,NA,NA,167944912.1,NA,NA,NA,NA,91049.52048,NA,NA,75865.80432,NA,NA,NA,NA,NA,NA,NA,25631038.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0331",NA,21966077,NA,NA,NA,NA,NA,NA,NA,28797254.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898963.8998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15625661.47,NA,NA,NA,NA,NA,NA,21914304.53,NA
"Feature0332",NA,NA,57443449.57,NA,NA,59482891.38,NA,NA,54185343.48,NA,NA,NA,NA,NA,NA,NA,44587290.11,NA,NA,NA,NA,NA,NA,53582600.73,58722270.42,NA,NA,NA,47379595.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50464649.23,NA,NA,NA,NA,NA,NA,53694621.52,NA,NA,NA
"Feature0333",NA,1083804087,NA,1170053386,NA,NA,612516376.8,477330379,533686192,1425604839,NA,NA,NA,576975567.5,12871228.21,498032315.8,NA,52557622.2,504834270.6,NA,503516127.3,12323229.96,491007038,NA,58306273.06,599093587.2,1325085281,538961644.6,1082360485,NA,4616465.127,NA,549024494.1,NA,NA,NA,NA,NA,NA,27026946.77,403647794.7,1132231283,1021997955,701277781.6,981447250.2,NA,14048162.41,489475452.2,558464087.9,1092956325,NA,NA,98728679.2,NA,NA,NA,1104533783,NA
"Feature0334",NA,301532719.8,NA,169193395.2,NA,NA,NA,NA,NA,216180723.6,NA,NA,NA,NA,NA,417207.0557,NA,NA,443611.4218,NA,NA,NA,NA,NA,NA,49848179.98,NA,431291.6987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193756.6633,79620418.57,627782760.2,376102138.1,248963569.7,NA,NA,NA,474596.9646,480566252.4,NA,NA,5830849.04,NA,NA,NA,155607614.1,NA
"Feature0335",NA,NA,550313696.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7458576.74,NA,NA,NA,NA,606440186.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783375.8065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0336",NA,119251653.8,NA,NA,NA,NA,NA,NA,NA,106188752.9,NA,NA,NA,NA,NA,408164.9833,NA,NA,422626.5049,NA,NA,NA,NA,NA,NA,426636.307,NA,411604.9834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463950.0565,NA,102362452.2,412411.4531,104015987.3,NA,NA,NA,436842.2474,99459913.13,NA,NA,392033.9716,NA,NA,NA,101820158.4,NA
"Feature0337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69435491.76,NA,NA,10638442.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0338",NA,NA,NA,NA,NA,NA,151212973.8,82152034.68,NA,NA,NA,NA,NA,67594790.07,703308.6467,NA,NA,2028162.7,NA,NA,156868229.9,1574165.272,109673802.7,NA,NA,NA,16428224.55,NA,NA,NA,554078.9425,NA,139553668.4,NA,NA,NA,NA,NA,NA,5544689.195,NA,NA,NA,NA,NA,NA,266797.0544,128573763.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0339",NA,99005985.39,NA,124177281.3,86738870.1,79568284.59,167917443.1,85826878.35,94385063.89,181078841.8,NA,NA,NA,103933901.8,59126.11964,168049284.9,166104954.7,92128175.7,126740894.5,NA,137111520,71163.09825,114297436.5,145113588.6,NA,46564803.97,173804627.8,152554321.7,109030177.4,NA,65658.96986,NA,146192654.9,NA,NA,NA,NA,NA,NA,6141123.584,76064547.56,73915742.64,136425752.9,148760100,88576342.74,NA,74977.49035,117656778.7,165083020.5,155677465.4,NA,NA,31993957.98,NA,NA,NA,127981094.2,NA
"Feature0340",576470297.9,970344310.3,NA,1096879991,909513703.5,806181247.5,1331187869,835491572.3,987076632.1,1342415660,NA,NA,117324066,908680922.2,4565836.8,1326206903,1345856145,939147801.5,1078054011,NA,1193014157,3706079.205,1049052754,1387202587,905009770.8,624609068.4,1523667005,1295487854,1065918372,NA,4678957.532,NA,1225068453,NA,NA,NA,NA,NA,2653319.352,162251242.7,790811812.7,738474109.2,1216995014,1264848831,907206994.4,NA,19768566.77,1029800786,1294588665,1366146722,NA,3087506.011,434368353,NA,675114477.6,NA,1142208484,NA
"Feature0341",40113404.41,NA,NA,NA,NA,73901295.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200512.388,NA,NA,NA,NA,NA,NA,1683397.753,NA,NA,NA,NA,3190891.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0342",NA,30083391.55,NA,27894410.13,NA,NA,NA,98884932.18,NA,46684150.33,NA,NA,NA,NA,1370083.568,103096071.8,NA,NA,48472775.77,NA,NA,1113566.155,NA,NA,NA,NA,NA,45001023.61,NA,NA,1269284.05,NA,NA,NA,NA,NA,NA,NA,NA,4073170.358,NA,NA,31301933.44,15658423.07,28294483.67,NA,NA,NA,59442908.81,48575969.55,NA,NA,2950992.257,NA,NA,NA,37144629.04,NA
"Feature0343",115346662,NA,115083261.5,NA,136768814.6,119385845,NA,NA,150006126.7,NA,92549203.72,97196240.48,133904727.7,NA,NA,NA,35119178.55,NA,NA,32114415.68,NA,NA,NA,2351041.127,156109301.9,NA,NA,NA,30956332.54,155229245.8,NA,132748182.3,NA,2465303.734,81156250.65,91263497.98,126600709.7,136851060.7,121668721.2,NA,NA,NA,NA,NA,NA,65904869.22,NA,NA,NA,NA,46228293.05,87824341.46,NA,124512983.2,122663873.3,113832763.8,NA,NA
"Feature0344",NA,NA,94619292.59,1008021791,55815937.79,62261078.07,1056764051,846208092.7,NA,1161465094,108880103.7,76304824.55,76008785.02,1060490930,85622837.51,1061487479,1278261113,85775559.41,1056313816,1477300137,934009996.8,62151261.6,859003800.1,1166047521,NA,23534440.32,1309687633,NA,727376921.5,70529024.58,104979072,NA,1031724613,1209235012,51828973.64,NA,NA,NA,45069567.9,113751663.8,NA,544403892.2,1227348674,NA,680718123.3,1472526385,65258319.85,1115192128,1119811155,1079726413,NA,NA,32461950.77,NA,47408165.2,NA,897448164.8,NA
"Feature0345",NA,104661261.1,NA,94573940.93,NA,NA,134504916.3,109091888,NA,149244926,NA,NA,NA,63366191.71,1108401.017,127056626.5,NA,1385989.16,95459009.67,NA,120417888.8,836484.6369,95037203.38,NA,NA,794137.7,159779598.1,128454644.4,NA,NA,1062124.512,NA,126653611.5,NA,NA,NA,NA,NA,NA,1144482.267,76806054.63,71135377.94,122180704,119116472.7,81873415.9,NA,833503.5853,82903177.3,139990020.4,169202329.3,NA,NA,1646068.21,NA,NA,NA,101727602.1,NA
"Feature0346",NA,2582360962,NA,1286391254,NA,NA,NA,NA,NA,2164241736,NA,NA,NA,NA,NA,1877359.274,NA,NA,1888443.082,NA,NA,NA,NA,NA,NA,1741299.887,NA,1893357.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856679.125,NA,1943557746,1817855.971,2562419119,NA,NA,NA,1910685.1,1909361968,NA,NA,4013048.325,NA,NA,NA,2135907140,NA
"Feature0347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93731244.92,NA,NA,NA,NA,NA,NA,NA,139929.4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82977510.32,NA,134368.9321,52746605.26,89488169.61,91861665.63,62971246.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116712.6199,NA,NA,74968326.2,NA,114079224.5,NA,NA
"Feature0348",NA,NA,NA,NA,NA,NA,424967630.1,414201805.7,NA,NA,NA,NA,NA,343747335.9,575030.4068,NA,NA,2114868.268,NA,NA,415740373.5,4120821.857,367780710,NA,NA,NA,134521256,NA,NA,NA,1229384.618,NA,404694621.3,NA,NA,NA,NA,NA,NA,22730812.71,NA,NA,NA,NA,NA,NA,969428.2897,406266393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0349",NA,NA,NA,NA,NA,NA,NA,70015572.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59640212.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
